HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.instance_id,Input.event,Input.anchor_location,Input.anchor_timestamp,Input.anchor_url,Input.context8_url,Input.context8_timestamp,Input.context9_url,Input.context9_timestamp,Input.context10_url,Input.context10_timestamp,Input.context11_url,Input.context11_timestamp,Input.context12_url,Input.context12_timestamp,Input.context13_url,Input.context13_timestamp,Answer.Q1,Answer.Q2,Approve,Reject
338431Z1GR329S4X1CRA49GBDGWORK,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,39RP059MEOHUF20QI1V81AIQ9QLBM4,A13WYXTOERACDD,Submitted,Thu Apr 29 10:14:22 PDT 2021,Thu Apr 29 10:18:05 PDT 2021,Sat May 29 10:18:05 PDT 2021,,,,223,100% (971/971),100% (971/971),100% (242/242),springbreak2019_1100923108352016389,springbreak2019,Miami,Thu Feb 28 00:58:17 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_anchor_1100923108352016389.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1100799075862102016.png,Wed Feb 27 16:45:26 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1100799654051151875.png,Wed Feb 27 16:47:44 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1100815507018706944.png,Wed Feb 27 17:50:43 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1101164002346967040.png,Thu Feb 28 16:55:31 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1101289468311621635.png,Fri Mar 01 01:14:04 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1101484454428753920.png,Fri Mar 01 14:08:53 +0000 2019,Yes,5,,
338431Z1GR329S4X1CRA49GBDGWORK,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3ATPCQ38JFYPQ9KCVQJN0ULR0IEAYY,A2K3HEVVEWLUS4,Submitted,Thu Apr 29 10:13:56 PDT 2021,Thu Apr 29 10:17:17 PDT 2021,Sat May 29 10:17:17 PDT 2021,,,,201,100% (901/901),100% (901/901),100% (262/262),springbreak2019_1100923108352016389,springbreak2019,Miami,Thu Feb 28 00:58:17 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_anchor_1100923108352016389.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1100799075862102016.png,Wed Feb 27 16:45:26 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1100799654051151875.png,Wed Feb 27 16:47:44 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1100815507018706944.png,Wed Feb 27 17:50:43 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1101164002346967040.png,Thu Feb 28 16:55:31 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1101289468311621635.png,Fri Mar 01 01:14:04 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1101484454428753920.png,Fri Mar 01 14:08:53 +0000 2019,Yes,4,,
338431Z1GR329S4X1CRA49GBDGWORK,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3D4CH1LGEHHBZZP79EJHXZ33P46G9R,A13FPMHU0CCJ1O,Submitted,Thu Apr 29 10:14:32 PDT 2021,Thu Apr 29 10:21:51 PDT 2021,Sat May 29 10:21:51 PDT 2021,,,,439,100% (85/85),100% (85/85),100% (54/54),springbreak2019_1100923108352016389,springbreak2019,Miami,Thu Feb 28 00:58:17 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_anchor_1100923108352016389.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1100799075862102016.png,Wed Feb 27 16:45:26 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1100799654051151875.png,Wed Feb 27 16:47:44 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1100815507018706944.png,Wed Feb 27 17:50:43 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1101164002346967040.png,Thu Feb 28 16:55:31 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1101289468311621635.png,Fri Mar 01 01:14:04 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1101484454428753920.png,Fri Mar 01 14:08:53 +0000 2019,No,3,,
338431Z1GR329S4X1CRA49GBDGWORK,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3FTYUGLFS19PMSD44Y5SFYV4QG7D5N,AC75J5UN6DOKB,Submitted,Thu Apr 29 10:24:12 PDT 2021,Thu Apr 29 10:24:33 PDT 2021,Sat May 29 10:24:33 PDT 2021,,,,21,100% (595/595),100% (595/595),100% (140/140),springbreak2019_1100923108352016389,springbreak2019,Miami,Thu Feb 28 00:58:17 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_anchor_1100923108352016389.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1100799075862102016.png,Wed Feb 27 16:45:26 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1100799654051151875.png,Wed Feb 27 16:47:44 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1100815507018706944.png,Wed Feb 27 17:50:43 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1101164002346967040.png,Thu Feb 28 16:55:31 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1101289468311621635.png,Fri Mar 01 01:14:04 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1101484454428753920.png,Fri Mar 01 14:08:53 +0000 2019,Yes,4,,
338431Z1GR329S4X1CRA49GBDGWORK,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3VSOLARPKIXA5NDJEZCXE5EULZ193C,A1YWT5B2G2Z39V,Submitted,Thu Apr 29 10:14:29 PDT 2021,Thu Apr 29 10:21:42 PDT 2021,Sat May 29 10:21:42 PDT 2021,,,,433,100% (314/314),100% (314/314),100% (244/244),springbreak2019_1100923108352016389,springbreak2019,Miami,Thu Feb 28 00:58:17 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_anchor_1100923108352016389.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1100799075862102016.png,Wed Feb 27 16:45:26 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1100799654051151875.png,Wed Feb 27 16:47:44 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1100815507018706944.png,Wed Feb 27 17:50:43 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1101164002346967040.png,Thu Feb 28 16:55:31 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1101289468311621635.png,Fri Mar 01 01:14:04 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100923108352016389_1101484454428753920.png,Fri Mar 01 14:08:53 +0000 2019,Yes,5,,
3D0LPO3EBHNB6TGJF7J4C598G3BYOW,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3EFVCAY5LAXLCWWYCSY6UG08XQ58JY,AK6Y1W8I7VT3A,Submitted,Thu Apr 29 10:13:54 PDT 2021,Thu Apr 29 10:15:21 PDT 2021,Sat May 29 10:15:21 PDT 2021,,,,87,100% (156/156),100% (156/156),100% (110/110),springbreak2019_1109441002685808641,springbreak2019,Miami,Sat Mar 23 13:05:22 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_anchor_1109441002685808641.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109420229547966464.png,Sat Mar 23 11:42:49 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109420525816815617.png,Sat Mar 23 11:44:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109428156329529345.png,Sat Mar 23 12:14:19 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109785800655466498.png,Sun Mar 24 11:55:28 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109799280271872001.png,Sun Mar 24 12:49:02 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109799321275383808.png,Sun Mar 24 12:49:11 +0000 2019,Yes,4,,
3D0LPO3EBHNB6TGJF7J4C598G3BYOW,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3IO1LGZLKGL9O1HRS94HLCV3BKL68Q,A22FZZT4I6HVCO,Submitted,Thu Apr 29 10:14:15 PDT 2021,Thu Apr 29 10:17:34 PDT 2021,Sat May 29 10:17:34 PDT 2021,,,,199,100% (600/600),100% (600/600),100% (190/190),springbreak2019_1109441002685808641,springbreak2019,Miami,Sat Mar 23 13:05:22 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_anchor_1109441002685808641.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109420229547966464.png,Sat Mar 23 11:42:49 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109420525816815617.png,Sat Mar 23 11:44:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109428156329529345.png,Sat Mar 23 12:14:19 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109785800655466498.png,Sun Mar 24 11:55:28 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109799280271872001.png,Sun Mar 24 12:49:02 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109799321275383808.png,Sun Mar 24 12:49:11 +0000 2019,Yes,5,,
3D0LPO3EBHNB6TGJF7J4C598G3BYOW,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3P4MQ7TPP40YWBWTRC5ZNU7WXRHBBF,A1YWT5B2G2Z39V,Submitted,Thu Apr 29 10:14:12 PDT 2021,Thu Apr 29 10:15:28 PDT 2021,Sat May 29 10:15:28 PDT 2021,,,,76,100% (314/314),100% (314/314),100% (244/244),springbreak2019_1109441002685808641,springbreak2019,Miami,Sat Mar 23 13:05:22 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_anchor_1109441002685808641.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109420229547966464.png,Sat Mar 23 11:42:49 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109420525816815617.png,Sat Mar 23 11:44:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109428156329529345.png,Sat Mar 23 12:14:19 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109785800655466498.png,Sun Mar 24 11:55:28 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109799280271872001.png,Sun Mar 24 12:49:02 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109799321275383808.png,Sun Mar 24 12:49:11 +0000 2019,Yes,5,,
3D0LPO3EBHNB6TGJF7J4C598G3BYOW,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3QEMNNSB24N49WRNSRKPDI90HM2D72,A2K3HEVVEWLUS4,Submitted,Thu Apr 29 10:13:58 PDT 2021,Thu Apr 29 10:17:23 PDT 2021,Sat May 29 10:17:23 PDT 2021,,,,205,100% (901/901),100% (901/901),100% (262/262),springbreak2019_1109441002685808641,springbreak2019,Miami,Sat Mar 23 13:05:22 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_anchor_1109441002685808641.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109420229547966464.png,Sat Mar 23 11:42:49 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109420525816815617.png,Sat Mar 23 11:44:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109428156329529345.png,Sat Mar 23 12:14:19 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109785800655466498.png,Sun Mar 24 11:55:28 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109799280271872001.png,Sun Mar 24 12:49:02 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109799321275383808.png,Sun Mar 24 12:49:11 +0000 2019,Yes,4,,
3D0LPO3EBHNB6TGJF7J4C598G3BYOW,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3ZAK8W07IB2C8N2PTNP58331V8R0UZ,A38DC3BG1ZCVZ2,Submitted,Thu Apr 29 10:14:08 PDT 2021,Thu Apr 29 10:15:32 PDT 2021,Sat May 29 10:15:32 PDT 2021,,,,84,100% (559/559),100% (443/443),100% (127/127),springbreak2019_1109441002685808641,springbreak2019,Miami,Sat Mar 23 13:05:22 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_anchor_1109441002685808641.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109420229547966464.png,Sat Mar 23 11:42:49 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109420525816815617.png,Sat Mar 23 11:44:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109428156329529345.png,Sat Mar 23 12:14:19 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109785800655466498.png,Sun Mar 24 11:55:28 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109799280271872001.png,Sun Mar 24 12:49:02 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1109441002685808641_1109799321275383808.png,Sun Mar 24 12:49:11 +0000 2019,Yes,5,,
33NOQL7TAUN8QR384CWRTQSA7SC8ZV,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3570Y55XZW7Q00XFHQBXWGWUYDQYGX,A22FZZT4I6HVCO,Submitted,Thu Apr 29 10:14:23 PDT 2021,Thu Apr 29 10:20:04 PDT 2021,Sat May 29 10:20:04 PDT 2021,,,,341,100% (600/600),100% (600/600),100% (190/190),laborday2019_1167543786236469248,laborday2019,Arlington,Fri Aug 30 21:05:05 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_anchor_1167543786236469248.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1166836656047120386.png,Wed Aug 28 22:15:12 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167075718225965060.png,Thu Aug 29 14:05:09 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167417977337257984.png,Fri Aug 30 12:45:10 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167549961459945474.png,Fri Aug 30 21:29:37 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167803006429159425.png,Sat Aug 31 14:15:08 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1168142733829128196.png,Sun Sep 01 12:45:05 +0000 2019,Yes,5,,
33NOQL7TAUN8QR384CWRTQSA7SC8ZV,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3GU1KF0O4PP005X3AHN0IECLEVWBP0,A2WUXZOY4CRF5R,Submitted,Thu Apr 29 10:14:32 PDT 2021,Thu Apr 29 10:19:52 PDT 2021,Sat May 29 10:19:52 PDT 2021,,,,320,100% (40/40),100% (40/40),100% (22/22),laborday2019_1167543786236469248,laborday2019,Arlington,Fri Aug 30 21:05:05 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_anchor_1167543786236469248.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1166836656047120386.png,Wed Aug 28 22:15:12 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167075718225965060.png,Thu Aug 29 14:05:09 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167417977337257984.png,Fri Aug 30 12:45:10 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167549961459945474.png,Fri Aug 30 21:29:37 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167803006429159425.png,Sat Aug 31 14:15:08 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1168142733829128196.png,Sun Sep 01 12:45:05 +0000 2019,No,3,,
33NOQL7TAUN8QR384CWRTQSA7SC8ZV,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3KB8R4ZV1LVUNS447YXDO5YTD49GB1,A38DC3BG1ZCVZ2,Submitted,Thu Apr 29 10:14:33 PDT 2021,Thu Apr 29 10:15:55 PDT 2021,Sat May 29 10:15:55 PDT 2021,,,,82,100% (559/559),100% (443/443),100% (127/127),laborday2019_1167543786236469248,laborday2019,Arlington,Fri Aug 30 21:05:05 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_anchor_1167543786236469248.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1166836656047120386.png,Wed Aug 28 22:15:12 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167075718225965060.png,Thu Aug 29 14:05:09 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167417977337257984.png,Fri Aug 30 12:45:10 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167549961459945474.png,Fri Aug 30 21:29:37 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167803006429159425.png,Sat Aug 31 14:15:08 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1168142733829128196.png,Sun Sep 01 12:45:05 +0000 2019,No,3,,
33NOQL7TAUN8QR384CWRTQSA7SC8ZV,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3UNH76FOCZTQSAT1ST9S9LGRUZ2YM5,A1YWT5B2G2Z39V,Submitted,Thu Apr 29 10:14:32 PDT 2021,Thu Apr 29 10:21:56 PDT 2021,Sat May 29 10:21:56 PDT 2021,,,,444,100% (314/314),100% (314/314),100% (244/244),laborday2019_1167543786236469248,laborday2019,Arlington,Fri Aug 30 21:05:05 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_anchor_1167543786236469248.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1166836656047120386.png,Wed Aug 28 22:15:12 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167075718225965060.png,Thu Aug 29 14:05:09 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167417977337257984.png,Fri Aug 30 12:45:10 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167549961459945474.png,Fri Aug 30 21:29:37 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1167803006429159425.png,Sat Aug 31 14:15:08 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167543786236469248_1168142733829128196.png,Sun Sep 01 12:45:05 +0000 2019,Yes,4,,
